ID,CARGO,REGION.ID,TERRITORIO.ID,CANDIDATO.ID,ANO,PARTIDO.ID
4105,CONCEJALES,10,361,9905,2021,38
4106,CONCEJALES,4,364,2774,2021,2
4107,CONCEJALES,5,251,3434,2021,13
4108,CONCEJALES,14,397,14164,2021,38
4109,CONCEJALES,10,215,9622,2021,38
4110,CONCEJALES,10,360,9847,2021,5
4111,CONSEJEROS REGIONALES,13,439,19511,2017,38
4112,CONCEJALES,7,338,6379,2021,38
4113,CONSEJEROS REGIONALES,7,445,17448,2013,8
4114,CONCEJALES,6,393,5573,2021,38
4115,CONCEJALES,5,384,3956,2021,38
4116,CONCEJALES,16,335,14779,2021,38
4117,ALCALDES,9,202,778,2021,8
4118,CONSEJEROS REGIONALES,9,119,17612,2013,13
4119,CONCEJALES,11,128,10262,2021,2
4120,CONCEJALES,6,273,4976,2021,38
4121,CONCEJALES,13,232,11537,2021,8
4122,SENADORES,1,8,18087,2017,38
4123,CONCEJALES,7,403,6480,2021,0
4124,CONCEJALES,6,329,5199,2021,0
4125,CONCEJALES,6,382,5431,2021,8
4126,CONCEJALES,9,473,9190,2021,48
4127,CONSEJEROS REGIONALES,8,152,19189,2017,3
4128,CONVENCIONALES CONSTITUYENTES,13,73,16280,2021,38
4129,CONCEJALES,9,449,9054,2021,13
4130,CONSEJEROS REGIONALES,14,387,14188,2017,1
4131,CONCEJALES,10,362,9945,2021,38
4132,DIPUTADOS,6,20,17381,2017,19
4133,CONCEJALES,13,355,12835,2021,6
4134,CONCEJALES,7,117,5775,2021,38
4135,ALCALDES,11,213,998,2021,6
4136,CONCEJALES,9,263,8604,2021,38
4137,CONCEJALES,5,379,3838,2021,13
4138,CONCEJALES,3,159,2122,2021,16
4139,DIPUTADOS,4,58,17212,2017,13
4140,CONCEJALES,9,404,8984,2021,35
4141,CONCEJALES,14,245,13948,2021,8
4142,CONSEJEROS REGIONALES,15,88,16957,2017,38
4143,ALCALDES,7,476,603,2021,38
4144,CONCEJALES,5,195,3227,2021,38
4145,CONSEJEROS REGIONALES,8,154,17554,2013,0
4146,CONCEJALES,6,346,5320,2021,13
4147,CONVENCIONALES CONSTITUYENTES,3,47,15227,2021,0
4148,CONCEJALES,13,428,13599,2021,6
4149,CONCEJALES,5,228,3338,2021,38
4150,CONCEJALES,5,407,4058,2021,38
4151,CONSEJEROS REGIONALES,13,439,17899,2017,3
4152,CONCEJALES,2,85,1679,2021,22
4153,DIPUTADOS,4,72,16600,2013,4
4154,CONCEJALES,5,251,3425,2021,2
4155,CONSEJEROS REGIONALES,12,276,17767,2013,3
4156,CONSEJEROS REGIONALES,4,133,17168,2013,38
4157,CONCEJALES,13,428,13573,2021,38
4158,CONCEJALES,9,82,8166,2021,48
4159,CONCEJALES,9,319,8781,2021,38
4160,CONCEJALES,5,327,3653,2021,38
4161,CONCEJALES,14,239,13902,2021,3
4162,CONCEJALES,9,263,8594,2021,38
4163,CONCEJALES,6,246,4865,2021,16
4164,CONCEJALES,5,477,4344,2021,10
4165,CONCEJALES,13,92,10724,2021,8
4166,CONCEJALES,13,104,10746,2021,8
4167,SENADORES,11,4,17735,2017,38
4168,CONCEJALES,11,400,10440,2021,38
4169,DIPUTADOS,13,19,17823,2017,8
4170,CONCEJALES,7,472,6791,2021,8
4171,CONCEJALES,14,267,14010,2021,3
4172,CONSEJEROS REGIONALES,14,467,19577,2017,38
4173,CONVENCIONALES CONSTITUYENTES,13,17,16060,2021,38
4174,DIPUTADOS,1,25,16563,2013,7
4175,CONSEJEROS REGIONALES,5,379,17278,2013,40
4176,CONCEJALES,8,459,8082,2021,38
4177,CONCEJALES,10,366,3744,2021,38
4178,CONCEJALES,1,225,1548,2021,38
4179,CONCEJALES,9,341,8837,2021,38
4180,CONCEJALES,2,457,1977,2021,38
4181,CONCEJALES,5,396,4012,2021,38
4182,CONCEJALES,6,350,5355,2021,16
4183,SENADORES,5,10,352,2017,13
4184,DIPUTADOS,9,29,1135,2017,4
4185,DIPUTADOS,10,66,16788,2013,37
4186,ALCALDES,8,482,735,2021,38
4187,CONCEJALES,11,241,10410,2021,38
4188,ALCALDES,14,322,1315,2021,8
4189,CONCEJALES,8,217,7332,2021,38
4190,ALCALDES,8,243,672,2021,8
4191,CONSEJEROS REGIONALES,8,152,17519,2013,7
4192,CONCEJALES,5,255,3490,2021,13
4193,DIPUTADOS,8,26,7851,2017,5
4194,CONCEJALES,15,106,14350,2021,38
4195,ALCALDES,4,296,145,2021,38
4196,DIPUTADOS,13,17,16467,2017,12
4197,CONCEJALES,4,160,2414,2021,3
4198,CONCEJALES,13,258,11957,2021,38
4199,CONCEJALES,8,271,7600,2021,38
4200,CONCEJALES,8,266,7545,2021,38
4201,CONCEJALES,7,171,5910,2021,38
4202,ALCALDES,4,270,138,2021,38
4203,DIPUTADOS,8,26,18411,2017,18
4204,ALCALDES,16,483,1430,2021,38
4205,CONCEJALES,6,393,5555,2021,0
4206,CONCEJALES,6,212,4776,2021,38
4207,CONCEJALES,12,365,10613,2021,0
4208,DIPUTADOS,13,15,18571,2017,38
4209,CONCEJALES,6,414,5630,2021,8
4210,CONSEJEROS REGIONALES,6,145,19096,2017,0
4211,CONCEJALES,6,414,5628,2021,3
4212,CONCEJALES,13,310,12339,2021,8
4213,CONCEJALES,6,386,5520,2021,43
4214,CONCEJALES,5,413,4149,2021,2
4215,CONCEJALES,8,97,6997,2021,6
4216,CONCEJALES,5,156,3184,2021,38
4217,CONCEJALES,6,126,4553,2021,38
4218,CONCEJALES,5,94,2939,2021,38
4219,CONCEJALES,13,259,12033,2021,38
4220,CONCEJALES,9,462,9176,2021,38
4221,CONVENCIONALES CONSTITUYENTES,13,17,16054,2021,38
4222,CONCEJALES,7,171,5914,2021,38
4223,CONCEJALES,5,251,3462,2021,38
4224,CONSEJEROS REGIONALES,4,252,2688,2017,16
4225,CONCEJALES,14,467,14225,2021,38
4226,CONCEJALES,5,469,4264,2021,22
4227,CONCEJALES,13,419,13418,2021,8
4228,CONCEJALES,6,382,5430,2021,38
4229,CONCEJALES,13,200,11198,2021,16
4230,CONCEJALES,8,271,7604,2021,35
4231,CONCEJALES,7,144,5853,2021,38
4232,CONCEJALES,15,210,14395,2021,38
4233,DIPUTADOS,5,69,18256,2017,18
4234,ALCALDES,9,449,851,2021,38
4235,CONCEJALES,5,114,3113,2021,6
4236,CONCEJALES,13,232,11538,2021,3
4237,CONCEJALES,5,75,2890,2021,0
4238,CONSEJEROS REGIONALES,12,276,19414,2017,1
4239,ALCALDES,6,149,379,2021,38
4240,CONCEJALES,16,129,14518,2021,38
4241,DIPUTADOS,1,25,18174,2017,18
4242,CONCEJALES,15,88,14334,2021,38
4243,CONSEJEROS REGIONALES,1,225,16974,2017,38
4244,CONVENCIONALES CONSTITUYENTES,15,14,16324,2021,38
4245,CONCEJALES,13,376,13053,2021,38
4246,DIPUTADOS,13,17,18612,2017,38
4247,CONCEJALES,7,427,6661,2021,22
4248,CONVENCIONALES CONSTITUYENTES,15,14,16354,2021,38
4249,CONCEJALES,7,395,6439,2021,38
4250,CONCEJALES,10,204,9567,2021,0
4251,CONCEJALES,7,117,5769,2021,3
4252,CONCEJALES,13,232,11476,2021,5
4253,CONSEJEROS REGIONALES,3,159,17139,2013,38
4254,DIPUTADOS,2,36,18194,2017,9
4255,CONCEJALES,7,410,6584,2021,38
4256,CONCEJALES,13,355,12810,2021,38
4257,CONSEJEROS REGIONALES,5,470,17309,2013,13
4258,CONCEJALES,9,148,8278,2021,2
4259,CONCEJALES,2,291,1848,2021,13
4260,CONCEJALES,9,148,8305,2021,8
4261,CONCEJALES,10,115,9406,2021,1
4262,SENADORES,13,11,16536,2013,15
4263,SENADORES,5,10,18101,2017,38
4264,ALCALDES,3,102,72,2021,38
4265,CONCEJALES,9,272,8664,2021,38
4266,CONCEJALES,13,259,12048,2021,1
4267,CONCEJALES,13,392,13270,2021,1
4268,CONCEJALES,16,142,14659,2021,8
4269,CONCEJALES,4,399,2803,2021,38
4270,CONCEJALES,6,430,5695,2021,16
4271,CONCEJALES,7,333,6307,2021,38
4272,DIPUTADOS,5,71,18294,2017,18
4273,CONCEJALES,10,80,9313,2021,13
4274,CONCEJALES,8,162,7243,2021,1
4275,DIPUTADOS,8,24,18391,2017,18
4276,CONCEJALES,13,221,11288,2021,38
4277,CONCEJALES,13,200,11207,2021,38
4278,CONSEJEROS REGIONALES,5,379,17273,2013,3
4279,CONCEJALES,13,392,13241,2021,8
4280,CONCEJALES,16,192,14703,2021,38
4281,CONCEJALES,2,85,1741,2021,2
4282,CONCEJALES,10,362,9918,2021,38
4283,CONCEJALES,9,148,8274,2021,38
4284,CONCEJALES,5,228,3330,2021,38
4285,CONSEJEROS REGIONALES,10,316,17684,2013,6
4286,CONVENCIONALES CONSTITUYENTES,6,20,15455,2021,38
4287,CONCEJALES,10,360,9868,2021,38
4288,CONCEJALES,15,106,14388,2021,38
4289,GOBERNADOR REGIONAL,7,188,16428,2021,3
4290,CONSEJEROS REGIONALES,7,172,17429,2013,38
4291,ALCALDES,6,382,469,2021,38
4292,ALCALDES,7,395,568,2021,3
4293,CONVENCIONALES CONSTITUYENTES,13,16,15996,2021,38
4294,CONCEJALES,9,391,8959,2021,22
4295,CONCEJALES,13,147,10905,2021,2
4296,CONSEJEROS REGIONALES,7,253,17442,2017,0
4297,CONCEJALES,5,479,4478,2021,2
4298,CONCEJALES,13,310,12320,2021,33
4299,CONCEJALES,16,129,14537,2021,38
4300,CONCEJALES,1,225,1577,2021,22
4301,DIPUTADOS,8,26,7230,2017,21
4302,DIPUTADOS,7,22,18355,2017,7
4303,CONCEJALES,6,345,5297,2021,0
4304,CONCEJALES,2,85,1705,2021,3
4305,CONCEJALES,13,257,11900,2021,13
4306,CONCEJALES,13,408,13316,2021,38
4307,CONVENCIONALES CONSTITUYENTES,6,21,15471,2021,38
4308,CONCEJALES,7,262,6146,2021,38
4309,ALCALDES,16,388,1400,2021,6
4310,DIPUTADOS,14,30,16945,2017,8
4311,ALCALDES,8,77,616,2021,13
4312,CONCEJALES,13,221,11260,2021,35
4313,CONCEJALES,13,120,10824,2021,8
4314,CONCEJALES,3,452,2257,2021,22
4315,CONSEJEROS REGIONALES,2,457,1955,2017,38
4316,CONCEJALES,10,80,9345,2021,10
4317,CONCEJALES,15,88,14344,2021,3
4318,CONCEJALES,4,81,2314,2021,38
4319,DIPUTADOS,3,47,18220,2017,1
4320,CONCEJALES,10,123,9430,2021,6
4321,CONCEJALES,8,465,8110,2021,3
4322,CONCEJALES,13,424,13517,2021,38
4323,CONVENCIONALES CONSTITUYENTES,12,34,15883,2021,13
4324,CONCEJALES,14,467,14248,2021,6
4325,CONCEJALES,13,274,12050,2021,8
4326,CONCEJALES,16,416,15019,2021,35
4327,CONCEJALES,4,81,2328,2021,38
4328,CONCEJALES,10,401,10131,2021,8
4329,CONCEJALES,16,93,14480,2021,13
4330,CONCEJALES,13,419,13425,2021,38
4331,DIPUTADOS,13,34,16917,2013,40
4332,CONSEJEROS REGIONALES,7,445,19140,2017,8
4333,CONCEJALES,6,350,5358,2021,38
4334,CONCEJALES,6,190,4749,2021,10
4335,CONCEJALES,5,411,4098,2021,8
4336,CONCEJALES,13,221,11280,2021,49
4337,CONCEJALES,13,278,12207,2021,47
4338,CONSEJEROS REGIONALES,12,466,19432,2017,40
4339,CONSEJEROS REGIONALES,4,133,17159,2013,38
4340,CONCEJALES,13,358,12856,2021,38
4341,CONVENCIONALES CONSTITUYENTES,16,24,16376,2021,2
4342,CONCEJALES,4,108,2361,2021,38
4343,CONCEJALES,5,251,3444,2021,1
4344,CONCEJALES,7,395,6443,2021,6
4345,CONCEJALES,16,347,14801,2021,38
4346,DIPUTADOS,5,71,12162,2017,43
4347,ALCALDES,5,105,196,2021,0
4348,CONSEJEROS REGIONALES,7,172,16434,2017,6
4349,DIPUTADOS,8,54,16737,2013,4
4350,CONCEJALES,8,266,7565,2021,22
4351,CONCEJALES,5,380,3932,2021,38
4352,CONCEJALES,13,408,13357,2021,6
4353,CONVENCIONALES CONSTITUYENTES,10,31,15789,2021,38
4354,CONCEJALES,14,267,14024,2021,38
4355,CONCEJALES,9,391,8949,2021,6
4356,ALCALDES,5,380,306,2021,43
4357,CONCEJALES,10,268,9688,2021,38
4358,CONSEJEROS REGIONALES,13,293,17842,2013,38
4359,CONCEJALES,2,85,1751,2021,8
4360,CONCEJALES,8,426,7812,2021,48
4361,CONCEJALES,9,404,8994,2021,22
4362,CONSEJEROS REGIONALES,13,440,17920,2013,0
4363,DIPUTADOS,13,19,16930,2017,13
4364,CONCEJALES,13,221,11262,2021,38
4365,CONCEJALES,8,158,7180,2021,38
4366,CONCEJALES,9,367,8929,2021,22
4367,CONCEJALES,7,427,6634,2021,8
4368,CONSEJEROS REGIONALES,7,172,5958,2017,10
4369,CONCEJALES,13,121,10898,2021,16
4370,CONCEJALES,13,355,12805,2021,38
4371,CONCEJALES,10,123,9439,2021,38
4372,CONCEJALES,6,393,5554,2021,38
4373,CONCEJALES,13,421,13472,2021,6
4374,CONCEJALES,13,358,12880,2021,38
4375,CONVENCIONALES CONSTITUYENTES,8,26,15595,2021,5
4376,CONCEJALES,6,303,5127,2021,2
4377,DIPUTADOS,9,28,16747,2017,3
4378,CONCEJALES,8,162,7240,2021,2
4379,CONCEJALES,2,85,1748,2021,10
4380,CONCEJALES,7,450,6747,2021,38
4381,CONSEJEROS REGIONALES,4,197,17198,2013,11
4382,CONSEJEROS REGIONALES,7,445,19130,2017,23
4383,CONCEJALES,13,454,13740,2021,33
4384,CONSEJEROS REGIONALES,4,133,18921,2017,8
4385,CONVENCIONALES CONSTITUYENTES,13,19,16165,2021,47
4386,DIPUTADOS,10,32,9588,2017,0
4387,CONCEJALES,13,358,12901,2021,2
4388,CONSEJEROS REGIONALES,6,99,17375,2013,13
4389,ALCALDES,8,446,719,2021,38
4390,CONCEJALES,7,410,6582,2021,38
4391,CONCEJALES,14,245,13969,2021,38
4392,CONCEJALES,8,298,7636,2021,3
4393,CONCEJALES,13,355,12844,2021,38
4394,CONSEJEROS REGIONALES,5,342,17263,2013,8
4395,CONCEJALES,2,313,1869,2021,38
4396,CONCEJALES,8,151,7146,2021,38
4397,CONCEJALES,5,484,4540,2021,8
4398,CONCEJALES,13,237,11744,2021,0
4399,CONCEJALES,13,236,11635,2021,38
4400,CONSEJEROS REGIONALES,10,256,19336,2017,0
4401,CONCEJALES,8,169,7277,2021,8
4402,CONSEJEROS REGIONALES,5,379,17282,2013,4
4403,CONCEJALES,9,202,8460,2021,38
4404,CONSEJEROS REGIONALES,13,161,19449,2017,38
4405,CONCEJALES,13,147,10947,2021,48
4406,DIPUTADOS,11,68,16798,2013,13
4407,CONSEJEROS REGIONALES,5,285,18983,2017,0
4408,CONCEJALES,13,310,12374,2021,38
4409,CONCEJALES,5,479,4500,2021,48
4410,CONCEJALES,13,323,12448,2021,38
4411,CONCEJALES,4,150,2369,2021,38
4412,CONSEJEROS REGIONALES,4,197,16413,2017,1
4413,CONCEJALES,13,435,13654,2021,13
4414,CONSEJEROS REGIONALES,2,85,18821,2017,11
4415,CONVENCIONALES CONSTITUYENTES,13,15,15957,2021,38
4416,DIPUTADOS,7,44,16682,2013,7
4417,CONSEJEROS REGIONALES,13,436,17850,2013,3
4418,CONCEJALES,13,223,11347,2021,16
4419,CONCEJALES,4,270,2610,2021,1
4420,CONCEJALES,1,79,1465,2021,38
4421,ALCALDES,14,326,1320,2021,1
4422,CONCEJALES,9,82,8168,2021,38
4423,CONCEJALES,11,89,10242,2021,38
4424,CONCEJALES,6,283,5036,2021,13
4425,CONVENCIONALES CONSTITUYENTES,13,15,15959,2021,45
4426,CONVENCIONALES CONSTITUYENTES,2,36,15182,2021,38
4427,CONCEJALES,5,469,4246,2021,16
4428,CONCEJALES,14,267,13985,2021,1
4429,CONSEJEROS REGIONALES,2,85,28,2017,1
4430,CONCEJALES,9,319,8767,2021,6
4431,CONSEJEROS REGIONALES,5,227,17235,2013,7
4432,DIPUTADOS,13,29,16875,2013,7
4433,CONCEJALES,11,311,10416,2021,2
4434,CONSEJEROS REGIONALES,3,220,17149,2017,0
4435,DIPUTADOS,5,71,18305,2017,43
4436,CONCEJALES,16,388,14920,2021,38
4437,ALCALDES,5,369,292,2021,38
4438,CONCEJALES,5,356,3758,2021,38
4439,CONCEJALES,13,191,11123,2021,38
4440,ALCALDES,13,383,1226,2021,13
4441,CONCEJALES,10,290,9711,2021,38
4442,CONCEJALES,13,223,11325,2021,38
4443,CONCEJALES,8,433,7926,2021,13
4444,CONCEJALES,6,414,5652,2021,35
4445,CONCEJALES,13,274,12101,2021,4
4446,CONCEJALES,13,194,11169,2021,38
4447,CONCEJALES,15,106,14378,2021,6
4448,CONCEJALES,1,225,1601,2021,38
4449,CONCEJALES,5,407,4087,2021,38
4450,CONSEJEROS REGIONALES,15,330,19657,2017,8
4451,CONCEJALES,8,86,6896,2021,38
4452,CONCEJALES,16,463,15071,2021,38
4453,CONCEJALES,8,377,7769,2021,38
4454,SENADORES,5,10,16612,2017,38
4455,CONSEJEROS REGIONALES,10,324,17698,2013,38
4456,CONSEJEROS REGIONALES,9,119,8870,2013,13
4457,CONCEJALES,6,212,4783,2021,48
4458,CONCEJALES,16,351,14830,2021,13
4459,CONCEJALES,5,113,3053,2021,22
4460,CONCEJALES,16,142,14679,2021,48
4461,CONCEJALES,3,159,2106,2021,38
4462,CONVENCIONALES CONSTITUYENTES,10,32,15814,2021,38
4463,CONCEJALES,8,446,7963,2021,3
4464,CONVENCIONALES CONSTITUYENTES,16,24,16366,2021,38
4465,ALCALDES,9,309,811,2021,3
4466,CONCEJALES,6,394,5584,2021,35
4467,CONCEJALES,5,356,3751,2021,13
4468,CONCEJALES,3,159,2100,2021,22
4469,CONSEJEROS REGIONALES,3,159,17134,2013,38
4470,CONCEJALES,6,254,4887,2021,38
4471,CONCEJALES,13,194,11166,2021,3
4472,CONCEJALES,14,267,13998,2021,38
4473,CONCEJALES,5,328,3675,2021,49
4474,CONVENCIONALES CONSTITUYENTES,2,36,15175,2021,38
4475,CONSEJEROS REGIONALES,13,122,17802,2013,15
4476,CONCEJALES,10,135,5117,2021,38
4477,CONCEJALES,13,408,13299,2021,43
4478,CONCEJALES,8,97,6977,2021,38
4479,CONCEJALES,14,245,13963,2021,3
4480,CONCEJALES,8,465,8112,2021,38
4481,DIPUTADOS,4,58,177,2017,18
4482,CONCEJALES,13,424,13544,2021,0
4483,CONCEJALES,9,148,8315,2021,13
4484,CONCEJALES,16,129,14502,2021,38
4485,DIPUTADOS,13,29,16874,2013,37
4486,DIPUTADOS,13,22,16828,2013,4
4487,CONSEJEROS REGIONALES,13,438,10810,2017,10
4488,ALCALDES,13,147,1061,2021,38
4489,CONCEJALES,6,231,4818,2021,38
4490,CONSEJEROS REGIONALES,13,277,17832,2013,38
4491,ALCALDES,7,117,501,2021,38
4492,CONCEJALES,13,392,13214,2021,38
4493,CONCEJALES,1,79,1457,2021,22
4494,DIPUTADOS,6,21,18347,2017,6
4495,CONCEJALES,5,75,2888,2021,38
4496,CONSEJEROS REGIONALES,7,172,17425,2013,6
4497,CONCEJALES,8,162,7235,2021,0
4498,CONCEJALES,13,244,11797,2021,38
4499,CONCEJALES,9,165,8344,2021,6
4500,CONCEJALES,4,399,2795,2021,38
4501,CONCEJALES,13,233,11608,2021,38
4502,CONVENCIONALES CONSTITUYENTES,2,36,15171,2021,38
4503,CONCEJALES,4,222,2493,2021,3
4504,CONVENCIONALES CONSTITUYENTES,8,26,15609,2021,38
4505,CONCEJALES,14,326,14133,2021,38
4506,CONCEJALES,13,194,11155,2021,38
4507,CONSEJEROS REGIONALES,8,308,17576,2017,3
4508,DIPUTADOS,8,55,16745,2013,7
4509,CONCEJALES,12,365,10580,2021,38
4510,CONCEJALES,14,275,14051,2021,38
4511,CONCEJALES,6,231,4819,2021,35
4512,CONCEJALES,13,120,10806,2021,38
4513,CONSEJEROS REGIONALES,10,256,17656,2013,38
4514,ALCALDES,4,222,127,2021,38
4515,CONCEJALES,9,263,8627,2021,3
4516,CONCEJALES,14,467,14194,2021,38
4517,CONVENCIONALES CONSTITUYENTES,6,20,15460,2021,38
4518,CONCEJALES,8,266,7517,2021,8
4519,CONSEJEROS REGIONALES,3,159,17109,2017,8
4520,CONCEJALES,8,87,6961,2021,22
4521,CONCEJALES,9,261,8577,2021,22
4522,CONCEJALES,16,347,14817,2021,38
4523,CONCEJALES,5,380,3884,2021,10
4524,CONCEJALES,3,159,2123,2021,38
4525,CONCEJALES,13,480,13788,2021,11
4526,ALCALDES,6,382,467,2021,38
4527,CONCEJALES,6,312,5157,2021,38
4528,CONCEJALES,6,363,5382,2021,38
4529,CONSEJEROS REGIONALES,9,279,17633,2013,6
4530,CONCEJALES,6,386,5460,2021,38
4531,DIPUTADOS,3,47,18215,2017,38
4532,CONCEJALES,13,337,12700,2021,1
4533,CONCEJALES,2,286,1832,2021,38
4534,CONCEJALES,13,76,10659,2021,8
4535,CONCEJALES,7,172,5983,2021,2
4536,CONCEJALES,7,289,6216,2021,48
4537,CONCEJALES,7,262,6157,2021,0
4538,CONSEJEROS REGIONALES,13,161,17818,2013,1
4539,CONCEJALES,13,359,13002,2021,0
4540,CONSEJEROS REGIONALES,5,342,3672,2017,38
4541,CONCEJALES,5,214,3307,2021,13
4542,CONSEJEROS REGIONALES,5,470,17322,2013,38
4543,CONCEJALES,9,165,8339,2021,38
4544,CONVENCIONALES CONSTITUYENTES,8,26,15584,2021,0
4545,CONCEJALES,4,406,2835,2021,38
4546,CONCEJALES,16,141,14656,2021,13
4547,CONCEJALES,10,371,10011,2021,38
4548,CONCEJALES,5,251,3469,2021,0
4549,CONCEJALES,16,351,14849,2021,38
4550,CONCEJALES,6,212,4778,2021,38
4551,CONCEJALES,5,379,3826,2021,38
4552,CONCEJALES,13,359,12939,2021,0
4553,CONCEJALES,5,214,3304,2021,1
4554,CONCEJALES,15,88,14288,2021,0
4555,CONSEJEROS REGIONALES,8,90,7539,2017,23
4556,CONCEJALES,9,478,9284,2021,38
4557,CONCEJALES,13,155,10985,2021,5
4558,CONCEJALES,5,380,3865,2021,38
4559,CONCEJALES,13,274,12053,2021,38
4560,CONCEJALES,8,162,7229,2021,22
4561,CONVENCIONALES CONSTITUYENTES,1,25,15164,2021,38
4562,CONCEJALES,4,108,2345,2021,2
4563,CONSEJEROS REGIONALES,13,277,1048,2013,4
4564,CONSEJEROS REGIONALES,7,253,19115,2017,38
4565,CONCEJALES,6,414,5627,2021,16
4566,CONCEJALES,3,102,2020,2021,38
4567,CONCEJALES,15,210,14397,2021,38
4568,CONCEJALES,13,258,11949,2021,38
4569,CONCEJALES,13,428,13579,2021,16
4570,CONCEJALES,9,319,8775,2021,13
4571,CONCEJALES,14,326,14140,2021,6
4572,CONCEJALES,13,258,11929,2021,38
4573,DIPUTADOS,13,72,16175,2017,3
4574,ALCALDES,9,458,857,2021,13
4575,CONCEJALES,5,230,3351,2021,8
4576,CONCEJALES,13,200,11225,2021,38
4577,DIPUTADOS,10,65,16776,2013,38
4578,CONCEJALES,13,247,11851,2021,48
4579,CONCEJALES,5,384,3985,2021,2
4580,CONCEJALES,12,302,10513,2021,4
4581,CONCEJALES,6,340,5226,2021,38
4582,CONSEJEROS REGIONALES,13,439,11822,2017,5
4583,CONCEJALES,10,423,10178,2021,38
4584,CONSEJEROS REGIONALES,8,154,17555,2013,1
4585,CONCEJALES,9,462,9164,2021,38
4586,CONCEJALES,13,435,13669,2021,10
4587,ALCALDES,2,85,31,2021,0
4588,CONCEJALES,16,129,14549,2021,22
4589,CONCEJALES,16,385,14891,2021,38
4590,CONCEJALES,5,479,4437,2021,38
4591,CONCEJALES,13,358,12869,2021,15
4592,CONSEJEROS REGIONALES,8,152,19192,2017,5
4593,CONCEJALES,16,409,14952,2021,48
4594,CONSEJEROS REGIONALES,9,279,17636,2013,40
4595,CONCEJALES,13,428,13563,2021,38
4596,CONCEJALES,6,430,5707,2021,38
4597,CONCEJALES,4,406,2819,2021,38
4598,CONVENCIONALES CONSTITUYENTES,13,73,16262,2021,38
4599,CONCEJALES,8,169,7280,2021,6
4600,CONCEJALES,15,106,14366,2021,22
4601,CONSEJEROS REGIONALES,5,379,17272,2017,8
4602,CONCEJALES,6,430,5711,2021,35
4603,CONCEJALES,9,309,8748,2021,0
4604,CONCEJALES,6,386,5487,2021,5
4605,CONCEJALES,6,143,4668,2021,38
4606,CONCEJALES,16,347,14825,2021,6
4607,CONCEJALES,5,196,3256,2021,0
4608,CONCEJALES,13,237,11693,2021,2
4609,CONCEJALES,13,390,13185,2021,1
4610,CONVENCIONALES CONSTITUYENTES,9,29,15731,2021,52
4611,CONCEJALES,7,125,5815,2021,38
4612,CONCEJALES,7,427,6655,2021,38
4613,CONCEJALES,8,151,7100,2021,6
4614,CONCEJALES,9,449,9080,2021,0
4615,CONSEJEROS REGIONALES,12,84,17750,2017,8
4616,CONCEJALES,7,476,6815,2021,38
4617,CONCEJALES,10,206,9603,2021,38
4618,ALCALDES,10,138,900,2021,6
4619,CONCEJALES,13,236,11623,2021,38
4620,CONCEJALES,6,382,5420,2021,8
4621,CONSEJEROS REGIONALES,3,220,2204,2017,38
4622,CONCEJALES,6,386,5524,2021,3
4623,CONCEJALES,10,115,9391,2021,13
4624,CONCEJALES,14,239,13900,2021,38
4625,CONCEJALES,13,310,12345,2021,13
4626,CONCEJALES,13,233,11585,2021,3
4627,CONCEJALES,13,421,13477,2021,48
4628,CONSEJEROS REGIONALES,6,98,5524,2013,3
4629,DIPUTADOS,13,33,16911,2013,4
4630,CONCEJALES,8,86,6897,2021,38
4631,CONCEJALES,13,358,12929,2021,15
4632,CONSEJEROS REGIONALES,11,110,17714,2017,3
4633,CONSEJEROS REGIONALES,5,284,17257,2013,38
4634,CONCEJALES,13,348,12733,2021,38
4635,ALCALDES,13,92,1047,2021,5
4636,CONCEJALES,15,88,14325,2021,22
4637,CONCEJALES,8,162,7208,2021,13
4638,CONCEJALES,5,469,4280,2021,13
4639,CONCEJALES,8,299,7668,2021,38
4640,CONSEJEROS REGIONALES,15,88,18052,2013,37
4641,CONCEJALES,7,157,5900,2021,1
4642,CONCEJALES,13,237,11724,2021,38
4643,DIPUTADOS,13,72,13759,2017,38
4644,CONCEJALES,13,147,10955,2021,8
4645,CONSEJEROS REGIONALES,9,118,19266,2017,38
4646,CONCEJALES,10,360,9796,2021,38
4647,CONCEJALES,13,435,13660,2021,38
4648,CONCEJALES,13,435,13605,2021,47
4649,CONCEJALES,2,100,1777,2021,3
4650,CONSEJEROS REGIONALES,13,277,1239,2017,0
4651,CONSEJEROS REGIONALES,10,256,9802,2013,38
4652,CONCEJALES,9,263,8614,2021,6
4653,DIPUTADOS,10,67,16795,2013,37
4654,CONCEJALES,13,200,11204,2021,38
4655,CONSEJEROS REGIONALES,1,225,16972,2013,13
4656,CONCEJALES,13,323,12441,2021,38
4657,CONCEJALES,13,358,12934,2021,38
4658,CONSEJEROS REGIONALES,8,154,19223,2017,38
4659,CONVENCIONALES CONSTITUYENTES,7,22,15537,2021,38
4660,CONCEJALES,7,198,6020,2021,38
4661,CONCEJALES,13,359,12954,2021,3
4662,CONCEJALES,9,263,8595,2021,8
4663,CONCEJALES,13,418,13374,2021,38
4664,CONCEJALES,9,475,9248,2021,38
4665,CONVENCIONALES CONSTITUYENTES,12,34,15852,2021,38
4666,DIPUTADOS,7,44,16433,2013,13
4667,CONCEJALES,6,190,4763,2021,6
4668,CONCEJALES,9,82,8179,2021,38
4669,DIPUTADOS,1,25,15129,2017,3
4670,CONCEJALES,5,255,3492,2021,38
4671,CONCEJALES,16,483,15095,2021,48
